"","X","geneId","M1","M2","M3","M6","R1_1","R1_2","R1_4","R1_6","R25_1","R25_2","R25_4","R25_5","R25_6","DE_R1_mock","DE_R25_mock","DE_R1_R25","meanM","meanR1","meanR25","R1_LFC","R25_LFC","linetaldf"
"1654",1654,"Glyma.06G189900",2121.98625159186,2070.52158494218,1386.23375740203,1177.26211893964,1281.3008378829,1251.13162540927,1335.53939885081,1014.1063613948,661.060720153728,1014.89797898392,986.165846235811,1085.64077700316,1374.25681753951,"no","yes","no",1689.00092821893,1220.51955588444,1024.40442798322,-0.468674709981487,-0.721384726893004,"no"
"1655",1655,"Glyma.06G190200",4386.53270798578,3747.7338607388,2644.21252026012,4400.33217226237,2771.41387723196,2182.97513482163,2126.05022745633,2467.31484107292,2160.75750344418,2232.10824972556,2406.19005428665,1978.10796288563,1702.35273638065,"yes","yes","no",3794.70281531177,2386.93852014571,2095.90330134454,-0.66882549672096,-0.856414747624141,"yes"
"1656",1656,"Glyma.06G190300",1515.3286119444,1082.54997613065,926.755800002899,1275.12861853446,1022.38365309486,717.648714005636,916.224959329619,696.012751150408,694.063756161415,707.709974843434,579.20768905051,794.666074063371,670.604563924222,"no","yes","no",1199.9407516531,838.067519395132,689.25041160859,-0.517824787713796,-0.799863044093828,"yes"
"1657",1657,"Glyma.06G190800",4.47323076134037,1,1,1,54.5690727147656,37.0326169053113,54.0280555834758,87.0595726346117,81.5662349599403,143.052256249936,112.6008185189,95.4582058050798,51.555660450365,"yes","yes","no",1.86830769033509,58.1723294595411,96.8466351968444,4.96052910056927,5.69589794904238,"yes"
"1658",1658,"Glyma.06G191200",1632.26071424286,1187.82563936467,1285.20689150455,987.121491155422,991.135027344585,820.742034595832,809.186847133343,822.378705905028,604.761423434734,505.285509687274,960.189793649515,780.551629517785,820.208048930404,"no","yes","no",1273.10368406687,860.860653744697,734.199281043942,-0.564498285248224,-0.794106313135914,"yes"
"1659",1659,"Glyma.06G191300",163.084102195884,177.359230716812,268.138347325076,90.4779424866924,509.013372911694,350.31620277649,402.638420993363,762.463813564475,700.858498868879,1002.46840656205,815.878390392316,1420.04454008321,1153.46270863383,"yes","yes","no",174.764905681116,506.107952561506,1018.54250890806,1.53402963567826,2.54301877921444,"yes"
"1660",1660,"Glyma.06G191400",16.050666632475,26.1941758166874,34.9994260231915,28.9618570270914,105.459691793793,110.098756741082,55.992057642123,136.080848185973,122.334691204729,263.796674062382,135.690643040052,284.374617415239,202.190893629004,"yes","yes","no",26.5515313748613,101.907838590743,201.677503870281,1.94039804879741,2.92518319060839,"yes"
"1661",1661,"Glyma.06G193500",79.7265639237152,83.7808633976872,41.7993112278298,79.2931996758558,227.775741159174,259.233754488064,165.976172926369,247.195739435725,254.346835235475,420.941982538875,226.12578908123,426.604789374612,404.413535430463,"yes","yes","no",71.149984556272,225.045352002333,346.486586332131,1.66128041946374,2.28386415312329,"yes"
"1662",1662,"Glyma.06G195100",238.337435358259,352.818669440171,671.274398742918,306.716303496199,832.213444957447,998.903307072094,1409.18947605008,1489.06805340354,1384.21547973392,906.583133593345,681.187747352264,1693.64761896689,609.731421749293,"yes","yes","no",392.286701759387,1182.34357037079,1055.07308027914,1.59166898581488,1.42736259652445,"no"
"1663",1663,"Glyma.06G196300",513.880409091262,369.014925322327,534.305282478061,541.595902523766,277.773542359622,382.345195581211,338.808354087327,420.404246383867,283.46716112461,316.178443554547,288.660730492683,183.40205258912,243.460820527261,"no","yes","no",489.699129853854,354.832834603007,263.033841657644,-0.464756116326831,-0.896647205437856,"yes"
"1664",1664,"Glyma.06G196400",686.384203571167,615.557931528482,579.961654566346,504.313426487645,390.26859506063,526.475663202457,400.674418934715,462.889351861713,363.062718554913,365.008906640462,512.824443552199,463.519490493839,385.842068326248,"no","yes","no",596.55430403841,445.077007264879,418.051525513532,-0.422598498797659,-0.512972703985691,"yes"
"1665",1665,"Glyma.06G197600",5.63097434845383,10.8977119279843,31.1137773348267,1,166.171307537194,150.134997746983,493.96451672046,177.4765919849,283.46716112461,281.553206093625,359.854356099568,643.750090075945,448.77870684609,"yes","yes","no",12.1606159028162,246.936853497384,403.480704047967,4.34385395969711,5.05221147568846,"yes"
"1666",1666,"Glyma.06G198100",446.731281038682,573.267707836186,708.188061282383,559.305078640924,512.584644426012,534.482911403637,304.438318061,517.35743580767,250.464125116924,275.33841988269,380.057952555576,296.317608953813,329.095918841144,"no","yes","no",571.873032199544,467.21582742458,306.254805070029,-0.291605726167443,-0.900962394157608,"yes"
"1667",1667,"Glyma.06G200100",423.576409296412,485.987884471233,458.535133054948,655.307454433938,625.972515005599,675.61066094944,554.848580538525,595.791476689848,891.111294677895,778.736102968402,647.515086592251,733.865389866998,773.779381169865,"no","yes","no",505.851720314133,613.055808295853,765.001451055082,0.277303861234817,0.596747932827264,"yes"
"1668",1668,"Glyma.06G201200",79.7265639237152,78.3821114369685,184.596900525234,25.2336094234792,64.3900693791393,26.0226506286884,43.2260442609159,118.651061323267,30.1203258891351,26.746971445301,16.3932163474345,44.4290601402666,25.7619561389543,"no","yes","no",91.9847963273492,63.0724563980026,28.6903059922183,-0.544385304560149,-1.68083207052447,"yes"
"1669",1669,"Glyma.06G202300",652.809639544877,628.155019436826,267.166935152985,924.673343794918,1525.04011873508,1090.98666138567,1119.49917239961,1371.41699208027,1876.3489872603,4401.95646394334,1015.99020290897,2615.42942044405,3041.56186422909,"no","yes","no",618.201234482401,1276.73573615016,2590.25738775715,1.04631150095173,2.06694702201181,"yes"
"1670",1670,"Glyma.06G204200",1141.37743330676,1018.66474459548,499.334444282778,1095.24067166018,535.797909269077,328.296270223245,265.158276888055,517.35743580767,309.675454424832,420.941982538875,227.087865102945,420.090430353572,295.048229150082,"yes","yes","no",938.654323461298,411.652473047012,334.568792314061,-1.18916706371741,-1.48829107607772,"no"
"1671",1671,"Glyma.06G207600",90.1462562077363,51.3883516333748,40.8278990557386,245.200218036598,25.998900600224,10.0081542263278,72.6860751406246,9.71489343135308,1,41.8400236718567,4.84830408685864,3.17145300701333,9.25398537965143,"no","yes","no",106.890681233362,29.6020058496324,12.022753229076,-1.85236924172846,-3.15229686549602,"no"
"1672",1672,"Glyma.06G209100",232.548717422692,278.135933983562,313.794719413362,140.809285135457,125.10168512254,58.0516434334096,77.5960802872428,70.7191474508247,46.6218438929783,57.8209024999746,74.1177776503141,131.2871804208,58.77789765756,"yes","yes","no",241.322163988768,82.8671390735043,73.7251204243253,-1.54208840432672,-1.7107322455647,"yes"
"1673",1673,"Glyma.06G211600",724.589741945912,455.394956693827,602.304134524444,444.66146482985,346.520519010238,370.334323279441,409.512428198628,252.64254783032,314.528842073021,132.398337031191,252.101841667526,390.775814758892,215.603619870937,"no","yes","no",556.737574498508,344.752454579657,261.081691080313,-0.691436631179915,-1.09249616562234,"yes"
"1674",1674,"Glyma.06G213300",202.447384157742,201.653614540046,328.365901994729,279.686508370011,469.729386254199,477.431267970227,502.802525984372,402.974459521161,493.133507526383,334.822802187351,406.034005141871,282.203164408226,484.889892882065,"yes","yes","no",253.038352265632,463.23440993249,400.216674429179,0.872386356976145,0.661425209765654,"no"
"1675",1675,"Glyma.06G214700",424.734152883526,383.411597217577,240.938806506523,234.947537126664,100.995602400896,47.0416771567867,55.0100566127994,109.936167891914,42.7391337744269,101.324405976518,51.9900291508769,131.2871804208,80.444609279145,"yes","yes","no",321.008023433572,78.2458760155989,81.5570717203532,-2.03652273596798,-1.97672747532337,"yes"
"1676",1676,"Glyma.06G219200",263.807794274755,195.355070585874,342.937084576097,240.539908532083,317.057529017117,297.268183443671,258.28426968279,410.599991273595,458.189116459421,365.008906640462,319.447163187552,410.318891822012,498.302619123998,"no","yes","no",260.659964492202,320.802493354293,410.253339446689,0.299516342569477,0.654346065029446,"yes"
"1677",1677,"Glyma.06G220700",9.10420510979421,1,6.82847303254711,1,187.5989366231,142.127749545803,86.4340895511554,284.234036518975,377.62288149948,264.684500663945,232.860321233233,717.579492314398,312.587948081841,"yes","yes","no",4.48316953558533,175.098703059758,381.067028758579,5.2875055302835,6.40938191895372,"yes"
"1678",1678,"Glyma.06G220800",5.63097434845383,1,1,1,131.351410272596,78.0697639363603,99.2001029323625,195.995740526525,312.587487013745,518.602908710706,241.519005428665,132.372906924306,580.842472920513,"yes","yes","no",2.15774358711346,126.154254416961,357.184956199587,5.86952161618614,7.37100407448397,"yes"
"1679",1679,"Glyma.06G221400",284.647178842797,277.236141990108,145.740413641587,274.094136964592,221.526016009119,149.134091721835,125.7141307241,132.812763149215,87.3903001377674,127.959204023381,122.221578736047,119.344188882226,132.032017901966,"no","yes","no",245.429467859771,157.296750401067,117.789457936278,-0.641819612384399,-1.05909805388369,"yes"
"1680",1680,"Glyma.06G221600",1946.00922635061,1731.30000341035,1517.37440063434,1192.17510935409,1390.22461906959,1037.93864205285,1207.87926503874,1393.20422565865,922.172975626306,959.852729687071,956.341489562656,1309.30043672553,1117.35152259786,"no","yes","no",1596.71468493735,1257.31168795496,1053.00383083988,-0.344764203663452,-0.600595857390477,"yes"
"1681",1681,"Glyma.06G222000",449.046768212908,609.25938757431,454.649484366584,485.672188469584,239.382373580707,325.293552147802,354.520370556505,272.251058050865,354.326620788172,291.319298710808,250.177689624097,315.860686016933,336.318156048339,"yes","yes","no",499.656957155846,297.86183858397,309.60049023767,-0.74629464231258,-0.690530186840565,"yes"
"1682",1682,"Glyma.06G223700",684.06871639694,667.745867148763,628.532263170906,876.20612494796,383.126052031995,513.463884875539,418.350437462541,335.434035428174,314.528842073021,421.829809140437,382.94418062072,305.003420981866,353.857874980098,"yes","yes","no",714.138242916142,412.593602449562,355.632825559228,-0.791481926857003,-1.00581488456548,"yes"
"1683",1683,"Glyma.06G226700",138.771486866502,135.069007024515,79.684385939386,209.781865802282,254.560277516557,325.293552147802,163.030169838398,182.923400379496,485.36808728928,380.98978546858,385.830408685864,400.547353290452,556.080516781558,"no","yes","no",140.826686408171,231.451849970563,441.763230303147,0.716791345945157,1.64935259444707,"yes"
"1684",1684,"Glyma.06G236200",893.620305664476,666.84607515531,583.847303254711,942.382519912076,565.260899262198,495.447576422883,491.018513632489,581.629774863899,449.45301869268,484.865497851346,429.123829663023,340.832395597586,364.175356704663,"no","yes","no",771.674050996643,533.339191045367,413.69001970186,-0.532938248590458,-0.899441440322078,"no"
"1685",1685,"Glyma.06G242800",187.396717525267,153.964638887031,216.653502204243,174.363513567966,200.991204801792,332.299894323835,235.698246008346,327.808503675741,277.643095946783,343.701068202972,302.129794796688,231.174018743413,392.032557360986,"no","yes","no",183.094593046127,274.199462202428,309.336107010168,0.582636553872665,0.756586053047036,"yes"
"1686",1686,"Glyma.06G242900",9304.62746604375,20052.8645741028,18221.7781119144,11006.7869258632,4401.699323518,8640.82080907354,9490.07594635419,12365.2550557322,8674.9744048437,6980.20491487969,6714.36647952489,10831.121872479,3778.23005936298,"no","yes","no",14646.514269481,8724.46278366948,7395.77954621805,-0.747419153879284,-0.985783231289331,"yes"
"1687",1687,"Glyma.06G244800",7.94646152268075,12.6972959148906,1,1,114.387870579587,137.123219420065,194.454202776754,153.510635048679,152.425694623502,152.81834886712,269.41921005839,129.115727413786,419.88975801731,"yes","yes","no",5.66093935939283,149.868981956271,224.733747796022,4.72651654319705,5.31103150761847,"yes"
"1688",1688,"Glyma.06G245200",479.148101477858,310.528445747874,415.792997482936,485.672188469584,367.948148096145,242.218352060556,301.492314973029,332.165950391417,255.317512765113,287.767992304559,183.794444125785,310.432053499399,185.682922869701,"no","yes","no",422.785433294563,310.956191380287,244.598985112911,-0.443214328132556,-0.789507252905175,"yes"
"1689",1689,"Glyma.06G248900",4.47323076134037,14.4968799017968,12.6569460650942,1,31.3558078717005,29.025368704131,56.9740586714466,67.4510624140672,21.3842281223945,54.2695960937262,49.1038010857329,69.4007697209198,21.6349634491286,"yes","yes","no",8.15676418205786,46.2015744153364,43.1586716943804,2.50187316688769,2.40358161486614,"yes"
"1690",1690,"Glyma.06G249300",280.016204494343,343.820749505639,183.625488353143,330.949912919678,100.102784522316,90.0806362381308,164.994171897045,90.3276576713691,113.598593437989,194.546199140538,107.790438410327,95.4582058050798,108.301809935469,"yes","yes","no",284.603088818201,111.376312582215,123.939049345881,-1.35350888545578,-1.19932051211521,"no"
"1691",1691,"Glyma.06G255900",122.563076646913,45.9895996726561,71.9130885626565,26.1656713243822,237.596737823548,203.183017079802,236.68024703767,238.480846004371,201.930248635032,327.720189374854,505.127835378481,472.205302521892,208.381382663742,"yes","yes","no",66.657859051652,228.985211986348,343.0729917148,1.78040754499856,2.36366866862139,"yes"
"1692",1692,"Glyma.06G257702",18.3661538067019,1.89979199345312,1,21.505361819867,42.0696224146537,68.060703684885,23.5860236744434,143.706379938407,167.956535097708,101.324405976518,83.7385378674607,22.7145300701333,28.8572006563236,"no","yes","no",10.6928269050055,69.3556824280972,80.9182419336286,2.69737077534296,2.9198216611032,"yes"
"1693",1693,"Glyma.06G258000",3.31548717422692,10.8977119279843,25.2853043022796,1,51.8906190790273,62.0552675339997,77.5960802872428,18.4297868627062,148.542984504951,64.9235153124714,133.766490996623,309.346326995893,128.936773384597,"yes","yes","no",10.1246258511227,52.492938440744,157.103218238907,2.37425476360809,3.95577223410399,"yes"
"1694",1694,"Glyma.06G258200",4.47323076134037,9.99791993453122,29.1709529906444,23.3694856216731,63.4972515005599,86.0770121375406,24.568024703767,157.868081764355,226.197186875978,143.052256249936,169.363303800065,71.5722227279332,94.889083693535,"yes","yes","no",16.7528973270473,83.0025925265557,141.01481066949,2.30874577490738,3.07336416673917,"yes"
"1695",1695,"Glyma.06G258500",146.875691976296,94.5783673191247,74.8273250789301,61.584023558698,370.626601731883,276.249156915573,377.106394230948,582.719136542818,568.846354838134,583.41425062474,535.91426807335,461.348037486825,598.382191852272,"yes","yes","no",94.4663519832621,401.675322355306,549.581020575064,2.08815737786412,2.5404597307951,"yes"
"1696",1696,"Glyma.06G259150",5.63097434845383,9.99791993453122,1,1,67.961340893457,41.0362410059015,17.6940174985016,120.829784681105,111.657238378713,29.4104512499873,40.445116890301,41.1718806297466,139.254255109161,"yes","yes","no",4.40722357074626,61.8803460197412,72.3877884515819,3.81153927502549,4.0378043516107,"yes"
"1697",1697,"Glyma.06G259400",121.4053330598,208.851950487671,245.795867366979,283.414755973623,459.908389589826,571.516434334096,663.850694793447,389.902119374131,1209.49352439911,499.958550077902,664.832454983115,969.468041127944,380.683327463966,"yes","yes","no",214.866976722018,521.294409522875,744.887179610406,1.27865461873236,1.79357816245895,"yes"
"1698",1698,"Glyma.06G259800",237.179691771146,226.847790356734,319.623192445909,463.30270284791,822.392448293073,661.597976597374,509.676533189638,553.306371212002,1650.18112285468,819.576126640259,1336.36151813995,1092.1551360242,652.033096820006,"yes","yes","no",311.738344355425,636.743332323022,1110.06140009582,1.03037632749147,1.83223195264874,"no"
"1699",1699,"Glyma.06G260000",97.092717730417,181.858190684077,140.883352781131,119.371861414687,83.1392448293073,94.0842603387209,95.272098815068,54.3787222670376,52.4459090708053,58.7087291015367,73.1557016285994,84.6009407700131,63.9366385198421,"no","yes","no",134.801530652578,81.7185815625335,66.5695838181593,-0.722100810518683,-1.01790182430355,"yes"
"1700",1700,"Glyma.06G260100",164.241845782998,300.63073381989,243.853043022796,305.784241595296,387.590141424892,483.436704121113,771.870808019046,520.625520844427,864.903001377674,779.623929569964,520.521051725916,616.606927488278,391.00080918853,"yes","yes","no",253.627466055245,540.88079360237,634.531143870072,1.09259968146983,1.32297998816046,"no"
"1701",1701,"Glyma.06G260200",20.6816409809288,10.8977119279843,62.1989668417447,124.964232820105,302.772442959846,211.190265280983,405.584424081334,310.378716813034,1062.92121742379,898.592694179286,130.880262931479,149.744530980413,526.159819780322,"yes","yes","no",54.6856381426907,307.481462283799,553.659705059058,2.49126553559802,3.33976562842611,"yes"
"1702",1702,"Glyma.06G261100",10.2619486969077,3.69937598035937,1,1,46.5337118075508,23.0199325532458,51.0820524955049,24.965956936221,27.2082933002216,87.119180351524,82.776461845746,166.030428533013,19.5714671042157,"yes","yes","no",3.99033116931676,36.4004134481306,76.541166226944,3.18937444709968,4.26165549290503,"yes"
"1703",1703,"Glyma.06G262000",1,1,1,32.6901046307035,69.7469766506159,81.0724820118029,36.3520370556505,42.3957437989271,114.569270967627,205.200118359284,80.8523098023167,87.8581202805331,27.8254524838671,"no","yes","no",8.92252615767589,57.3918098792491,103.261054378725,2.68532074036542,3.5327001983932,"yes"
"1704",1704,"Glyma.06G262700",290.435896778365,322.225741662765,147.683237985769,662.763949641162,642.043236820029,626.56626571721,383.980401436214,280.965951482218,1159.98897038758,727.2421600778,1069.86646012499,740.379748888038,608.699673576836,"no","yes","no",355.777206517015,483.388963863918,861.235402611047,0.442210450850218,1.27543354045739,"yes"
"1705",1705,"Glyma.06G263200",128.35179458248,210.651534474577,228.310448269337,150.129904144487,232.239830552072,293.264559343081,368.268384967036,216.693612425989,292.203258891351,302.861044531115,296.3573386664,280.031711401213,349.730882290273,"no","yes","no",179.360920367721,277.616596822044,304.23684715607,0.63022823320995,0.762329307051317,"yes"
"1706",1706,"Glyma.06G263900",7.94646152268075,31.5929277774061,18.4854190976413,1,18.8563575715885,37.0326169053113,32.424032938356,78.3446792032586,66.035394485735,38.2887172656083,113.562894540615,68.3150432174132,51.555660450365,"no","yes","no",14.7562020994321,41.6644216546286,67.5515419919473,1.4974945008496,2.19466724889072,"yes"
"1707",1707,"Glyma.06G265500",18.3661538067019,18.9958398690624,6.82847303254711,50.3992807478614,26.8917184788034,53.0471133076719,55.992057642123,31.5021270097358,146.601629445675,126.183550820257,60.6487133463089,68.3150432174132,35.0476896910621,"no","yes","no",23.6474368640432,41.8582541095835,87.3593253041432,0.823828319720282,1.88527789512372,"yes"
"1708",1708,"Glyma.06G265600",339.06112743713,299.730941826436,387.622044492292,169.703204063451,394.732684453527,411.37147031049,373.178390113654,613.221263552554,543.60873906755,320.617576562357,822.612922544319,647.007269586465,653.064844992463,"no","yes","no",299.029329454827,448.125952107556,597.382270550631,0.583617284960948,0.998367427095119,"yes"
"1709",1709,"Glyma.06G267300",106.354666427325,163.862350815015,77.7415615952036,39.2145379370249,167.956943294353,134.120501344622,190.52619865946,272.251058050865,206.783636283221,197.209678945225,330.992075448128,367.975558185252,213.540123526024,"no","yes","no",96.7932791936421,191.213675337325,263.30021447757,0.982206923479043,1.44372991348532,"yes"
"1710",1710,"Glyma.06G268600",3.31548717422692,6.39875196071873,18.4854190976413,1,22.4276290859063,34.0298988298687,23.5860236744434,42.3957437989271,49.5338764818918,14.3173990234315,115.487046584044,32.4860686016932,30.9206970012364,"no","yes","no",7.29991455814675,30.6098238472864,48.5490175384595,2.06804325932104,2.73349061768172,"yes"
"1711",1711,"Glyma.06G270500",43.836512723198,318.626573688952,12.6569460650942,29.8939189279944,1,7.00543615088522,4.9280041172945,19.5191485416253,1,10.7660926171831,1,18.3716240561066,2.03174817245643,"yes","yes","no",101.25348785131,8.11314720245125,6.63389296914924,-3.64156613029574,-3.93197205879675,"no"
"1712",1712,"Glyma.06G271600",70.4646152268075,51.3883516333748,60.2561424975623,27.0977332252853,1,33.0289928047212,28.4960288210615,3.17872335783827,1,1,11.5828362388612,24.8859830771466,14.4127262419336,"no","yes","no",52.3017106457575,16.4259362459052,10.5763091115883,-1.67088253019123,-2.30602188592616,"yes"
"1713",1713,"Glyma.06G272900",167.715076544338,363.616173361608,254.538576915799,1,582.224438955207,387.349725706949,931.936975798797,385.544672658455,598.937358256907,1483.67042460871,1113.15988110215,1029.18299882081,1392.82828464372,"no","yes","no",196.717456705436,571.763953279852,1123.55578948646,1.53929468043316,2.51387486929476,"yes"
"1714",1714,"Glyma.06G275400",193.185435460834,171.06068676264,34.9994260231915,192.072689685124,103.674056036634,53.0471133076719,35.3700360263269,168.761698553547,58.2699742486323,27.6347980468631,45.2554969988743,21.6288035666266,27.8254524838671,"no","yes","no",147.829559482947,90.2132259810449,36.1229050689727,-0.712523909855677,-2.03294894787001,"yes"
"1715",1715,"Glyma.06G275700",346.007588959811,304.229901793702,497.391619938596,458.642393343395,614.365882584066,510.461166800096,602.966630975382,611.042540194716,994.973790349144,731.681293085611,483.000086879044,642.664363572438,880.049442932877,"no","yes","no",401.567876008876,584.709055138565,746.473795363823,0.542075070418755,0.894447752599114,"yes"
"1716",1716,"Glyma.06G275900",752.375588036635,925.086377276356,823.786109761234,457.710331442492,2703.55971845993,2681.4263353451,1771.5478558705,2892.16589585138,1652.12247791396,2636.06935343632,3705.95475962315,4635.96644346995,3117.91122899087,"yes","yes","no",739.739601629179,2512.17495138173,3149.60485268685,1.76384752203092,2.09008142341278,"no"
"1717",1717,"Glyma.06G276500",2.15774358711346,1,4.88564868836474,1,5.46408939289714,14.011778326918,1,1,14.5894854149297,24.9713182421768,71.2315495851701,39.0004276227332,69.0953793821243,"no","yes","yes",2.26084806886955,5.36896692995378,43.7776320494268,1.24778047379968,4.27525797065927,"yes"
"1718",1718,"Glyma.06G277500",2193.76635399289,1809.58190684077,1642.6865708341,1700.14884534625,1608.07218144297,1454.31554851422,1613.44569014939,1217.81699535267,852.284193492382,1219.98592394477,1031.3834192564,1277.81436812384,1140.0499823919,"no","yes","no",1836.5459192535,1473.41260386481,1104.30357744186,-0.317833479409255,-0.733858139060171,"yes"
"1719",1719,"Glyma.06G277600",1251.36307408254,1080.75039214375,632.41791185927,954.499324623815,639.36478318429,520.470227051572,450.75647143022,855.059556272602,462.071826577972,653.552552148146,459.910262357892,585.120858886585,467.350173950306,"no","yes","no",979.757675677342,616.412759484671,525.60113478418,-0.668528244979352,-0.898456579847945,"yes"
"1720",1720,"Glyma.06G283400",659.756101067558,558.871035940936,416.764409655027,581.674564262597,289.380174781155,304.274525619704,297.564310855735,477.051053687662,258.229545354026,362.345426835776,236.708625320091,264.831540352119,209.413130836199,"no","yes","no",554.26652773153,342.067516236064,266.305653739642,-0.696298777673867,-1.05749682793631,"no"
"1721",1721,"Glyma.06G284900",1190.00266396552,794.616538225653,365.279564534194,1250.89500911098,1502.7196717706,935.846227487799,793.474830664166,619.757433626069,340.737135373242,449.352433788862,436.82043783674,645.921543082958,231.079842457783,"no","yes","no",900.198443959088,962.949540887157,420.782278507917,0.0972171310443908,-1.09716912498736,"no"
"1722",1722,"Glyma.06G286700",741.955895752613,759.524650480982,526.533985101331,674.880754352902,390.26859506063,390.352443782392,603.948632004706,296.217014987086,139.80688673821,326.832362773292,193.415204342932,202.945129652239,208.381382663742,"no","yes","no",675.723821421957,420.196671458703,214.276193234083,-0.685368981714695,-1.65696214470733,"yes"
"1723",1723,"Glyma.06G289500",141.086974040728,162.062766828109,253.567164743708,209.781865802282,234.02546630923,405.366034159605,494.946517749783,290.77020659249,518.371123296966,404.073277109195,381.982104599005,253.974275317053,422.985002534679,"no","yes","no",191.624692853707,356.277056202777,396.27715657138,0.89471609924755,1.0482263259737,"yes"
"1724",1724,"Glyma.06G291500",100.565948491757,117.972959148906,101.055453725392,95.1382519912076,69.7469766506159,95.0851663638684,64.8300669060356,77.2553175243395,55.3579416597188,40.0643704687325,49.1038010857329,60.7149576928665,74.2541202444064,"no","yes","no",103.683153339316,76.7293818612148,55.8990382302914,-0.434330463435368,-0.891286134878774,"yes"
"1725",1725,"Glyma.06G292100",44.9942563103114,46.8893916661092,21.3996556139149,29.8939189279944,106.352509672372,114.102380841672,125.7141307241,166.582975195709,136.894854149297,87.119180351524,128.95611088805,82.4294877629998,76.3176165893193,"yes","yes","no",35.7943056295825,128.187999108463,102.343449948238,1.84045920557141,1.51561677345958,"no"
"1726",1726,"Glyma.06G292200",208.236102093309,213.350910454937,267.166935152985,283.414755973623,291.165810538314,298.269089468818,281.852294386557,268.982973014107,350.443910669621,454.679393398235,305.978098883547,440.719233920199,316.714940771667,"no","yes","no",243.042175918713,285.067541851949,373.707115528654,0.230097090324914,0.620701342219944,"yes"
"1727",1727,"Glyma.06G294100",36.8900512005172,144.066926959046,76.7701494231124,1.93206190090305,193.848661773156,412.372376335638,219.004228509845,158.957443443275,258.229545354026,195.434025742101,433.934209771596,730.608210356478,156.793974040921,"no","yes","no",64.9147973708948,246.045677515478,354.999993053024,1.92230688758199,2.45119971227372,"yes"
"1728",1728,"Glyma.06G295100",1217.78851005624,908.8901213942,817.957636728687,1020.67571958793,784.001279514158,777.703075514488,678.580710233301,841.987216125572,744.538987702582,663.318644765329,757.191753067722,716.493765810891,613.858414439118,"no","yes","no",991.327996941766,770.56807034688,699.080313157129,-0.363440068458308,-0.503904267714966,"yes"
"1729",1729,"Glyma.06G295400",7.94646152268075,18.0960478756093,1,1,109.030963308111,63.0561735591473,46.1720473488868,126.276593075701,217.461089109237,195.434025742101,126.069882822906,929.296160498198,221.794108905676,"yes","yes","no",7.01062734957252,86.1339443229613,338.011053415623,3.6189664425379,5.59138306480409,"yes"
"1730",1730,"Glyma.06G296200",1393.76553529749,1413.6734297214,1375.54822350903,1400.02491325547,1241.12403334682,1368.23763035154,1052.7231024056,1099.07657235049,936.733138570873,942.096197655829,1021.76265903925,1027.0115458138,1193.70088735963,"no","yes","no",1395.75302544585,1190.29033461361,1024.26088568788,-0.229730165904974,-0.446460457677653,"yes"
"1731",1731,"Glyma.06G297000",33.4168204391768,53.1879356202811,102.026865897483,26.1656713243822,81.3536090721484,106.095132640491,78.5780813165664,139.34893322273,112.627915908351,117.305284804635,297.319414688115,126.944274406773,238.302079664978,"no","yes","no",53.6993233203308,101.343939062984,178.499793894571,0.916283996466487,1.73294659479411,"no"
"1732",1732,"Glyma.06G297600",1,1,3.91423651627356,1.93206190090305,41.1768045360742,26.0226506286884,41.2620422022686,42.3957437989271,34.9737135373242,50.7182896874778,32.7485087165837,39.0004276227332,28.8572006563236,"yes","yes","no",1.96157460429415,37.7143102914896,37.2596280440885,4.26502793118081,4.24752916080518,"no"
"1733",1733,"Glyma.06G297800",7.94646152268075,8.19833594762498,1,28.9618570270914,142.958042694129,107.096038665639,119.822124548159,83.7914875978543,121.364013675092,194.546199140538,74.1177776503141,40.0861541262399,91.7938391761657,"yes","yes","no",11.5266636243493,113.416923376445,104.38159675367,3.29858903384154,3.17882048394765,"no"
"1734",1734,"Glyma.06G298600",335.587896675789,315.02740571514,543.047992026881,406.446926892825,947.386951294193,808.731162294062,937.828981974738,950.923384017486,1114.3671264946,783.175235976213,714.860408112277,687.179150216212,1218.46284349859,"yes","yes","no",400.027555327659,911.21761989512,903.608952859577,1.18769626278977,1.17559918345458,"yes"
"1735",1735,"Glyma.06G298700",61.2026665298998,18.0960478756093,41.7993112278298,16.8450523153518,308.129350231323,198.178486954065,450.75647143022,405.153182878999,268.906998180043,222.956650390526,232.860321233233,138.887265945346,354.889623152555,"yes","yes","no",34.4857694871727,340.554372873652,243.70017178034,3.30381209379587,2.82103420463142,"yes"
"1736",1736,"Glyma.06G299000",6.78871793556729,1,1,1,154.564675115661,158.142245948163,297.564310855735,205.799995636797,200.959571105394,88.8948335546482,134.728567018338,12.9429915385733,178.460685662506,"yes","yes","no",2.44717948389182,204.017806889089,123.197329775892,6.38143135028981,5.65370725952492,"yes"
"1737",1737,"Glyma.06G299100",684.06871639694,531.877276137342,388.593456664383,718.687663695345,422.41003868949,334.30170637413,272.032284093321,462.889351861713,306.763421835918,407.624583515443,292.509034579542,308.260600492386,241.397324182348,"no","yes","no",580.806778223503,372.908345254663,311.310992921127,-0.639237206892305,-0.899701768476222,"yes"
"1738",1738,"Glyma.06G299400",822.997946850556,410.40535702117,537.219518994334,542.527964424669,510.799008668853,320.289022022064,312.294326295589,450.906373393603,207.754313812859,282.441032695187,384.868332664149,231.174018743413,215.603619870937,"no","yes","no",578.287696822682,398.572182595027,264.368263557309,-0.536946384650595,-1.12923841186554,"yes"
